on_disk_filename,url_hash,original_filename,agency,part_number,is_dod,source_url,pdf_size_bytes
90f1a911c65b8f92_DOJ_RFO_Deviation_Part-7.pdf,90f1a911c65b8f92,DOJ_RFO_Deviation_Part-7.pdf,DOJ,7,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOJ_RFO_Deviation_Part-7.pdf,343476
0fd1d772f7c0ef95_DOJ_RFO_Deviation_Part-8_v2.pdf,0fd1d772f7c0ef95,DOJ_RFO_Deviation_Part-8_v2.pdf,DOJ,8,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOJ_RFO_Deviation_Part-8_v2.pdf,920265
d78ad8c40066a9e0_DOJ_RFO_Deviation_Part-9.pdf,d78ad8c40066a9e0,DOJ_RFO_Deviation_Part-9.pdf,DOJ,9,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOJ_RFO_Deviation_Part-9.pdf,313042
106cf3b13c8b6f3e_DOL_RFO_Deviation_Part-1.pdf,106cf3b13c8b6f3e,DOL_RFO_Deviation_Part-1.pdf,DOL,1,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-1.pdf,275719
c0bca19830128fb9_DOL_RFO_Deviation_Part-10.pdf,c0bca19830128fb9,DOL_RFO_Deviation_Part-10.pdf,DOL,10,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-10.pdf,325808
83ec9812b98089c7_DOL_RFO_Deviation_Part-11.pdf,83ec9812b98089c7,DOL_RFO_Deviation_Part-11.pdf,DOL,11,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-11.pdf,586951
24a54182077c89dd_DOL_RFO_Deviation_Part-12.pdf,24a54182077c89dd,DOL_RFO_Deviation_Part-12.pdf,DOL,12,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-12.pdf,421135
b77e294b6a8eafc8_DOL_RFO_Deviation_Part-13.pdf,b77e294b6a8eafc8,DOL_RFO_Deviation_Part-13.pdf,DOL,13,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-13.pdf,474782
35912498f17617cf_DOL_RFO_Deviation_Part-14.pdf,35912498f17617cf,DOL_RFO_Deviation_Part-14.pdf,DOL,14,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-14.pdf,377488
9c6140b5b235c5f3_DOL_RFO_Deviation_Part-15.pdf,9c6140b5b235c5f3,DOL_RFO_Deviation_Part-15.pdf,DOL,15,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-15.pdf,414129
870653fab341d556_DOL_RFO_Deviation_Part-16.pdf,870653fab341d556,DOL_RFO_Deviation_Part-16.pdf,DOL,16,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-16.pdf,408130
ac68c53d94f4e233_DOL_RFO_Deviation_Part-17.pdf,ac68c53d94f4e233,DOL_RFO_Deviation_Part-17.pdf,DOL,17,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-17.pdf,374183
9fc7afbdb0c32a3f_DOL_RFO_Deviation_Part-18.pdf,9fc7afbdb0c32a3f,DOL_RFO_Deviation_Part-18.pdf,DOL,18,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-18.pdf,542434
c54eae38e00ed886_DOL_RFO_Deviation_Part-19.pdf,c54eae38e00ed886,DOL_RFO_Deviation_Part-19.pdf,DOL,19,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-19.pdf,397587
81eb70285124c52f_DOL_RFO_Deviation_Part-22.pdf,81eb70285124c52f,DOL_RFO_Deviation_Part-22.pdf,DOL,22,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-22.pdf,381726
b9408d3867341a30_DOL_RFO_Deviation_Part-23.pdf,b9408d3867341a30,DOL_RFO_Deviation_Part-23.pdf,DOL,23,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-23.pdf,406950
a22b477c9ebb8d80_DOL_RFO_Deviation_Part-24.pdf,a22b477c9ebb8d80,DOL_RFO_Deviation_Part-24.pdf,DOL,24,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-24.pdf,320305
4e09009a3fe0b65a_DOL_RFO_Deviation_Part-25.pdf,4e09009a3fe0b65a,DOL_RFO_Deviation_Part-25.pdf,DOL,25,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-25.pdf,414366
2cb301c9d8ea40a4_DOL_RFO_Deviation_Part-26.pdf,2cb301c9d8ea40a4,DOL_RFO_Deviation_Part-26.pdf,DOL,26,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-26.pdf,407158
063df6f38e2f1ca0_DOL_RFO_Deviation_Part-27.pdf,063df6f38e2f1ca0,DOL_RFO_Deviation_Part-27.pdf,DOL,27,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-27.pdf,385520
683520736dcec071_DOL_RFO_Deviation_Part-28.pdf,683520736dcec071,DOL_RFO_Deviation_Part-28.pdf,DOL,28,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-28.pdf,342044
9d8baf7f2d47d748_DOL_RFO_Deviation_Part-29.pdf,9d8baf7f2d47d748,DOL_RFO_Deviation_Part-29.pdf,DOL,29,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-29.pdf,365741
fc5bbd005b841473_DOL_RFO_Deviation_Part-3.pdf,fc5bbd005b841473,DOL_RFO_Deviation_Part-3.pdf,DOL,3,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-3.pdf,387835
3319350318994900_DOL_RFO_Deviation_Part-30.pdf,3319350318994900,DOL_RFO_Deviation_Part-30.pdf,DOL,30,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-30.pdf,378378
938c7ae70212781a_DOL_RFO_Deviation_Part-31.pdf,938c7ae70212781a,DOL_RFO_Deviation_Part-31.pdf,DOL,31,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-31.pdf,278874
2b0e2785a4e47702_DOL_RFO_Deviation_Part-32.pdf,2b0e2785a4e47702,DOL_RFO_Deviation_Part-32.pdf,DOL,32,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-32.pdf,375953
0a227250d1b8d60f_DOL_RFO_Deviation_Part-33.pdf,0a227250d1b8d60f,DOL_RFO_Deviation_Part-33.pdf,DOL,33,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-33.pdf,352223
909767383a805ad9_DOL_RFO_Deviation_Part-34.pdf,909767383a805ad9,DOL_RFO_Deviation_Part-34.pdf,DOL,34,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-34.pdf,274000
a055b194e221e476_DOL_RFO_Deviation_Part-35.pdf,a055b194e221e476,DOL_RFO_Deviation_Part-35.pdf,DOL,35,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-35.pdf,374468
ac1d3f62a45ffe6f_DOL_RFO_Deviation_Part-36.pdf,ac1d3f62a45ffe6f,DOL_RFO_Deviation_Part-36.pdf,DOL,36,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-36.pdf,389779
17220546f359ac98_DOL_RFO_Deviation_Part-37.pdf,17220546f359ac98,DOL_RFO_Deviation_Part-37.pdf,DOL,37,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-37.pdf,394082
fca4214d8104f98f_DOL_RFO_Deviation_Part-38.pdf,fca4214d8104f98f,DOL_RFO_Deviation_Part-38.pdf,DOL,38,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-38.pdf,340266
b470e5cbd1781461_DOL_RFO_Deviation_Part-39.pdf,b470e5cbd1781461,DOL_RFO_Deviation_Part-39.pdf,DOL,39,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-39.pdf,542865
d50415e34632cdac_DOL_RFO_Deviation_Part-4.pdf,d50415e34632cdac,DOL_RFO_Deviation_Part-4.pdf,DOL,4,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-4.pdf,448395
f059a51cebefee7e_DOL_RFO_Deviation_Part-40.pdf,f059a51cebefee7e,DOL_RFO_Deviation_Part-40.pdf,DOL,40,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-40.pdf,389917
c652966b33b1ea69_DOL_RFO_Deviation_Part-41.pdf,c652966b33b1ea69,DOL_RFO_Deviation_Part-41.pdf,DOL,41,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-41.pdf,343225
d0c352371695b8f9_DOL_RFO_Deviation_Part-42.pdf,d0c352371695b8f9,DOL_RFO_Deviation_Part-42.pdf,DOL,42,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-42.pdf,387430
e3ce9658a024b3d9_DOL_RFO_Deviation_Part-43.pdf,e3ce9658a024b3d9,DOL_RFO_Deviation_Part-43.pdf,DOL,43,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-43.pdf,492371
8fcb261678725609_DOL_RFO_Deviation_Part-44.pdf,8fcb261678725609,DOL_RFO_Deviation_Part-44.pdf,DOL,44,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-44.pdf,351565
6738dbb16626c6ee_DOL_RFO_Deviation_Part-45.pdf,6738dbb16626c6ee,DOL_RFO_Deviation_Part-45.pdf,DOL,45,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-45.pdf,334791
f148033724e631e0_DOL_RFO_Deviation_Part-46.pdf,f148033724e631e0,DOL_RFO_Deviation_Part-46.pdf,DOL,46,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-46.pdf,346852
2e9ed50d4be5893c_DOL_RFO_Deviation_Part-47.pdf,2e9ed50d4be5893c,DOL_RFO_Deviation_Part-47.pdf,DOL,47,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-47.pdf,414018
1abb0cd35b50ec98_DOL_RFO_Deviation_Part-48.pdf,1abb0cd35b50ec98,DOL_RFO_Deviation_Part-48.pdf,DOL,48,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-48.pdf,365205
606177d8ef3e86fd_DOL_RFO_Deviation_Part-49.pdf,606177d8ef3e86fd,DOL_RFO_Deviation_Part-49.pdf,DOL,49,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-49.pdf,348536
f71318c54ba85753_DOL_RFO_Deviation_Part-5.pdf,f71318c54ba85753,DOL_RFO_Deviation_Part-5.pdf,DOL,5,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-5.pdf,406569
338b54e65578ebb0_DOL_RFO_Deviation_Part-50.pdf,338b54e65578ebb0,DOL_RFO_Deviation_Part-50.pdf,DOL,50,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-50.pdf,390155
3d54cd343606b2e7_DOL_RFO_Deviation_Part-51.pdf,3d54cd343606b2e7,DOL_RFO_Deviation_Part-51.pdf,DOL,51,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-51.pdf,320611
76a4832a88dc67a6_DOL_RFO_Deviation_Part-53.pdf,76a4832a88dc67a6,DOL_RFO_Deviation_Part-53.pdf,DOL,53,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-53.pdf,342571
9b2c1f93f41ffa5a_DOL_RFO_Deviation_Part-6.pdf,9b2c1f93f41ffa5a,DOL_RFO_Deviation_Part-6.pdf,DOL,6,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-6.pdf,299442
8aca2ddaf8457090_DOL_RFO_Deviation_Part-7.pdf,8aca2ddaf8457090,DOL_RFO_Deviation_Part-7.pdf,DOL,7,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-7.pdf,360093
b1211563e8389fea_DOL_RFO_Deviation_Part-8.pdf,b1211563e8389fea,DOL_RFO_Deviation_Part-8.pdf,DOL,8,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-8.pdf,373577
0844d61ab463d4d5_DOL_RFO_Deviation_Part-9.pdf,0844d61ab463d4d5,DOL_RFO_Deviation_Part-9.pdf,DOL,9,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOL_RFO_Deviation_Part-9.pdf,355579
d4ef6b5808a690fb_DOS_RFO_Deviation_Part-1.pdf,d4ef6b5808a690fb,DOS_RFO_Deviation_Part-1.pdf,DOS,1,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-1.pdf,433904
77294f342074e663_DOS_RFO_Deviation_Part-10.pdf,77294f342074e663,DOS_RFO_Deviation_Part-10.pdf,DOS,10,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-10.pdf,469395
5105d7df3d45b03f_DOS_RFO_Deviation_Part-11.pdf,5105d7df3d45b03f,DOS_RFO_Deviation_Part-11.pdf,DOS,11,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-11.pdf,478561
11307090d7ae91da_DOS_RFO_Deviation_Part-12.pdf,11307090d7ae91da,DOS_RFO_Deviation_Part-12.pdf,DOS,12,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-12.pdf,421758
5feaf78c63d4b775_DOS_RFO_Deviation_Part-13.pdf,5feaf78c63d4b775,DOS_RFO_Deviation_Part-13.pdf,DOS,13,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-13.pdf,418810
738e40819400ab4d_DOS_RFO_Deviation_Part-14.pdf,738e40819400ab4d,DOS_RFO_Deviation_Part-14.pdf,DOS,14,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-14.pdf,420130
33d69555ed39b7ec_DOS_RFO_Deviation_Part-15.pdf,33d69555ed39b7ec,DOS_RFO_Deviation_Part-15.pdf,DOS,15,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-15.pdf,458987
2bd4c3a31952e493_DOS_RFO_Deviation_Part-16.pdf,2bd4c3a31952e493,DOS_RFO_Deviation_Part-16.pdf,DOS,16,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-16.pdf,459522
6b1a92d53f6bb595_DOS_RFO_Deviation_Part-17.pdf,6b1a92d53f6bb595,DOS_RFO_Deviation_Part-17.pdf,DOS,17,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-17.pdf,422356
f78ea84a53b5e396_DOS_RFO_Deviation_Part-18.pdf,f78ea84a53b5e396,DOS_RFO_Deviation_Part-18.pdf,DOS,18,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-18.pdf,310434
a929b45f2e550406_DOS_RFO_Deviation_Part-19.pdf,a929b45f2e550406,DOS_RFO_Deviation_Part-19.pdf,DOS,19,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-19.pdf,476628
89fa025fec9a7fe9_DOS_RFO_Deviation_Part-22.pdf,89fa025fec9a7fe9,DOS_RFO_Deviation_Part-22.pdf,DOS,22,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-22.pdf,420381
dfe29652c0da1983_DOS_RFO_Deviation_Part-23.pdf,dfe29652c0da1983,DOS_RFO_Deviation_Part-23.pdf,DOS,23,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-23.pdf,429350
72bbfed7fe40e425_DOS_RFO_Deviation_Part-24.pdf,72bbfed7fe40e425,DOS_RFO_Deviation_Part-24.pdf,DOS,24,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-24.pdf,346497
b59b41a7af9911bb_DOS_RFO_Deviation_Part-25.pdf,b59b41a7af9911bb,DOS_RFO_Deviation_Part-25.pdf,DOS,25,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-25.pdf,439496
a91283973f5229cf_DOS_RFO_Deviation_Part-26.pdf,a91283973f5229cf,DOS_RFO_Deviation_Part-26.pdf,DOS,26,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-26.pdf,394393
df78788b06f0db24_DOS_RFO_Deviation_Part-27.pdf,df78788b06f0db24,DOS_RFO_Deviation_Part-27.pdf,DOS,27,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-27.pdf,449959
c5cbc46082c3244e_DOS_RFO_Deviation_Part-28.pdf,c5cbc46082c3244e,DOS_RFO_Deviation_Part-28.pdf,DOS,28,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-28.pdf,339462
afca311881b3c3cc_DOS_RFO_Deviation_Part-29.pdf,afca311881b3c3cc,DOS_RFO_Deviation_Part-29.pdf,DOS,29,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-29.pdf,382051
76716404fad124a2_DOS_RFO_Deviation_Part-3.pdf,76716404fad124a2,DOS_RFO_Deviation_Part-3.pdf,DOS,3,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-3.pdf,416199
6c55e6f3e8d1c454_DOS_RFO_Deviation_Part-30.pdf,6c55e6f3e8d1c454,DOS_RFO_Deviation_Part-30.pdf,DOS,30,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-30.pdf,370965
6f9ab53b2f5d1c3d_DOS_RFO_Deviation_Part-31.pdf,6f9ab53b2f5d1c3d,DOS_RFO_Deviation_Part-31.pdf,DOS,31,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-31.pdf,359672
c1b6172e57afe90e_DOS_RFO_Deviation_Part-32.pdf,c1b6172e57afe90e,DOS_RFO_Deviation_Part-32.pdf,DOS,32,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-32.pdf,443047
2b6170ea16f15a40_DOS_RFO_Deviation_Part-33.pdf,2b6170ea16f15a40,DOS_RFO_Deviation_Part-33.pdf,DOS,33,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-33.pdf,371721
51001bd705569064_DOS_RFO_Deviation_Part-34.pdf,51001bd705569064,DOS_RFO_Deviation_Part-34.pdf,DOS,34,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-34.pdf,388759
0db31d16e9477fb1_DOS_RFO_Deviation_Part-35.pdf,0db31d16e9477fb1,DOS_RFO_Deviation_Part-35.pdf,DOS,35,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-35.pdf,379570
87c70d7aab3ab911_DOS_RFO_Deviation_Part-36.pdf,87c70d7aab3ab911,DOS_RFO_Deviation_Part-36.pdf,DOS,36,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-36.pdf,386088
d299e51dee80cdc8_DOS_RFO_Deviation_Part-37.pdf,d299e51dee80cdc8,DOS_RFO_Deviation_Part-37.pdf,DOS,37,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-37.pdf,480170
4d452a3d269eb7fd_DOS_RFO_Deviation_Part-38.pdf,4d452a3d269eb7fd,DOS_RFO_Deviation_Part-38.pdf,DOS,38,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-38.pdf,383207
af84acb91c701908_DOS_RFO_Deviation_Part-39.pdf,af84acb91c701908,DOS_RFO_Deviation_Part-39.pdf,DOS,39,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-39.pdf,453321
d1c75e643ff2d1c1_DOS_RFO_Deviation_Part-4.pdf,d1c75e643ff2d1c1,DOS_RFO_Deviation_Part-4.pdf,DOS,4,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-4.pdf,494470
2ef0fdae42f6206e_DOS_RFO_Deviation_Part-40.pdf,2ef0fdae42f6206e,DOS_RFO_Deviation_Part-40.pdf,DOS,40,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-40.pdf,559750
782629c3d6407f86_DOS_RFO_Deviation_Part-41.pdf,782629c3d6407f86,DOS_RFO_Deviation_Part-41.pdf,DOS,41,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-41.pdf,414009
3777938da88210fb_DOS_RFO_Deviation_Part-42.pdf,3777938da88210fb,DOS_RFO_Deviation_Part-42.pdf,DOS,42,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-42.pdf,437021
eef865534f36ae33_DOS_RFO_Deviation_Part-43.pdf,eef865534f36ae33,DOS_RFO_Deviation_Part-43.pdf,DOS,43,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-43.pdf,445263
3212f72108c7cd24_DOS_RFO_Deviation_Part-44.pdf,3212f72108c7cd24,DOS_RFO_Deviation_Part-44.pdf,DOS,44,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-44.pdf,379038
991862a5382b91fb_DOS_RFO_Deviation_Part-45.pdf,991862a5382b91fb,DOS_RFO_Deviation_Part-45.pdf,DOS,45,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-45.pdf,419671
809db62e8567f212_DOS_RFO_Deviation_Part-46.pdf,809db62e8567f212,DOS_RFO_Deviation_Part-46.pdf,DOS,46,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-46.pdf,396977
966fa5d1bff5ec87_DOS_RFO_Deviation_Part-47.pdf,966fa5d1bff5ec87,DOS_RFO_Deviation_Part-47.pdf,DOS,47,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-47.pdf,481630
8242cd74f1453fb3_DOS_RFO_Deviation_Part-48.pdf,8242cd74f1453fb3,DOS_RFO_Deviation_Part-48.pdf,DOS,48,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-48.pdf,363631
fccaf2428c6ab0b9_DOS_RFO_Deviation_Part-49.pdf,fccaf2428c6ab0b9,DOS_RFO_Deviation_Part-49.pdf,DOS,49,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-49.pdf,299741
7da411047d2cff75_DOS_RFO_Deviation_Part-5.pdf,7da411047d2cff75,DOS_RFO_Deviation_Part-5.pdf,DOS,5,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-5.pdf,399327
237f3bff11788002_DOS_RFO_Deviation_Part-50.pdf,237f3bff11788002,DOS_RFO_Deviation_Part-50.pdf,DOS,50,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-50.pdf,375165
de65eba9e12ae0cc_DOS_RFO_Deviation_Part-51.pdf,de65eba9e12ae0cc,DOS_RFO_Deviation_Part-51.pdf,DOS,51,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-51.pdf,388637
21750db1081d8a06_DOS_RFO_Deviation_Part-53.pdf,21750db1081d8a06,DOS_RFO_Deviation_Part-53.pdf,DOS,53,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-53.pdf,412352
6b6f357e1eae383c_DOS_RFO_Deviation_Part-6.pdf,6b6f357e1eae383c,DOS_RFO_Deviation_Part-6.pdf,DOS,6,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-6.pdf,300714
c35cf314011bf5c0_DOS_RFO_Deviation_Part-7.pdf,c35cf314011bf5c0,DOS_RFO_Deviation_Part-7.pdf,DOS,7,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-7.pdf,366005
0ba52af6a0283cf1_DOS_RFO_Deviation_Part-8.pdf,0ba52af6a0283cf1,DOS_RFO_Deviation_Part-8.pdf,DOS,8,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-8.pdf,404036
f1cde4367cf5e7d3_DOS_RFO_Deviation_Part-9.pdf,f1cde4367cf5e7d3,DOS_RFO_Deviation_Part-9.pdf,DOS,9,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOS_RFO_Deviation_Part-9.pdf,406491
692593726ee77542_DOT_RFO_Deviation_Part-1.pdf,692593726ee77542,DOT_RFO_Deviation_Part-1.pdf,DOT,1,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOT_RFO_Deviation_Part-1.pdf,188869
2e37fdb330be8948_DOT_RFO_Deviation_Part-10_0.pdf,2e37fdb330be8948,DOT_RFO_Deviation_Part-10_0.pdf,DOT,0,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOT_RFO_Deviation_Part-10_0.pdf,170343
2e37fdb330be8948_DOT_RFO_Deviation_Part-10_0.pdf,2e37fdb330be8948,DOT_RFO_Deviation_Part-10_0.pdf,DOT,10,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOT_RFO_Deviation_Part-10_0.pdf,170343
e82b5d662cd3673a_DOT_RFO_Deviation_Part-11.pdf,e82b5d662cd3673a,DOT_RFO_Deviation_Part-11.pdf,DOT,11,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOT_RFO_Deviation_Part-11.pdf,270639
5fbfcb400b6b7569_DOT_RFO_Deviation_Part-12_0.pdf,5fbfcb400b6b7569,DOT_RFO_Deviation_Part-12_0.pdf,DOT,0,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOT_RFO_Deviation_Part-12_0.pdf,232780
5fbfcb400b6b7569_DOT_RFO_Deviation_Part-12_0.pdf,5fbfcb400b6b7569,DOT_RFO_Deviation_Part-12_0.pdf,DOT,12,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOT_RFO_Deviation_Part-12_0.pdf,232780
8311d1b0dbe9f6ec_DOT_RFO_Deviation_Part-13_0.pdf,8311d1b0dbe9f6ec,DOT_RFO_Deviation_Part-13_0.pdf,DOT,0,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOT_RFO_Deviation_Part-13_0.pdf,331739
8311d1b0dbe9f6ec_DOT_RFO_Deviation_Part-13_0.pdf,8311d1b0dbe9f6ec,DOT_RFO_Deviation_Part-13_0.pdf,DOT,13,0,https://www.acquisition.gov/sites/default/files/page_file_uploads/DOT_RFO_Deviation_Part-13_0.pdf,331739
